Brand,Model,Company,1 stars,2 stars,4 stars,3 stars,5 stars,SSD,Colours,Operating system,Hard disk,Model Number,Processor,Graphics Processor,Dedicated Graphics,Finger Print Sensor,Resolution,Wi-Fi standards supported,Weight (kg),Dimensions (mm),Bluetooth version,Number of USB Ports,Series,Internal Mic,Touch Screen,Product Name,Touchpad,Battery Cell,Pointer Device,USB Ports,Cache,Mic In,Speakers,Multi Card Slot,RJ45 (LAN),HDMI Port,Ethernet,Price_Clean,RAM_GB,Screen_Size_inch,Base_Clock_Speed_GHz,Total_Ratings
HP,14-ar002tu,hp,13,7,29,9,41,0.0,Silver,Windows 10 Home,1TB,14-ar002tu,Intel Core i3 5th Gen 5005U,Intel HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n,1.94,345.40 x 241.50 x 23.90,4.0,3.0,Unknown,Yes,0.0,"HP 14-AR002TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,3 in 1 card Reader,Yes,Standard,10/100 Base T,35000,4.0,14.0,2.0,150.0
HP,15-ay511tx,hp,11,11,26,0,53,0.0,Silver,Windows 10 Home,1TB,15-ay511tx,Intel Core i3 6th Gen 6006U,Integrated Intel HD Graphics 4400,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AY511TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 T,42290,8.0,15.6,2.0,19.0
HP,15-be015tu,hp,13,0,33,13,40,0.0,Sparkling Black,DOS,1TB,15-be015tu,Intel Core i3 6th Gen 6006U,Intel Integrated HD Graphics 520,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-BE015TU Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i3, Sparkling Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,3 in 1 card Reader,Yes,Standard,10/100 Base T,31490,8.0,15.6,2.0,15.0
HP,15-ba025au,hp,23,9,26,9,32,0.0,Turbo Silver,DOS,500GB,15-ba025au,AMD APU Quad Core A6 6th Gen A6 7310,AMD Radeon R4,Unknown,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-BA025AU Laptop (DOS, 4GB RAM, 500GB HDD, AMD Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Yes,2 Speakers,SD Card Reader,Yes,Standard,10/100 Base T,20548,4.0,15.6,2.4,53.0
HP,15-ay025tu,hp,0,0,50,0,50,0.0,Nobel Blue,Windows 10 Home,1TB,15-ay025tu,Intel Core i3 5th Gen 5005U,Intel HD Graphics 5500,No,0.0,1920x1080 pixels,802.11 b/g/n,2.19,384.50 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AY025TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Blue, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,3 in 1 card Reader,Yes,Standard,10/100 Base T,33999,4.0,15.6,2.0,2.0
Asus,VivoBook S400CA-CA165H,asus,75,0,0,25,0,0.0,Black,Windows 8,500GB,S400CA-CA165H,Intel Core i7 3rd Gen 3537U,Intel Integrated HD Graphics 4000,No,0.0,1366x768 pixels,802.11 b/g/n,1.83,Unknown,4.0,2.0,VivoBook,Yes,1.0,"Asus S400CA-CA165H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i7, Black, 14 inch)",Unknown,3,Touchpad,2 x USB 2.0,4MB,Yes,Yes,SD Card Reader,Yes,Standard,10/100/1000 Base T,53799,4.0,13.86,2.0,4.0
Asus,Transformer Book Flip TP300LD-C4048H,asus,0,0,100,0,0,0.0,Silver,Windows 8.1,1TB,TP300LD-C4048H,Intel Core i5 4th Gen 4210U,Nvidia GeForce 820M,Yes,0.0,1920x1080 pixels,802.11 b/g/n/ac,1.75,326.00 x 232.00 x 22.00,4.0,1.0,Transformer Book Flip,Yes,1.0,"Asus Transformer TP300LD Laptop (Windows 8.1, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 10.1 inch)",Unknown,3,Touchpad,1 x USB 2.0,3MB,Yes,Yes,1 Micro SD Card Reader,Unknown,Standard,Unknown,50699,4.0,13.3,1.7,
HP,Pavilion 15-ab556tx,hp,0,0,0,0,0,0.0,Silver,Windows 10 Home,1TB,15-ab556tx,Intel Core i7 6th Gen 6500U,Nvidia GeForce 940M,Yes,0.0,1920x1080 pixels,802.11 b/g/n/ac,2.09,384.50 x 261.10 x 25.20,4.0,3.0,Pavilion,Unknown,0.0,"HP Pavilion 15-AB556TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Silver)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,72500,4.0,15.6,2.5,
HP,Envy 13-d014tu,hp,33,0,33,0,33,0.0,Aluminium Finish Natural Silver,Windows 10 Home,No,13-d014tu,Intel Core i7 6th Gen I7 6500U,Intel Integrated HD Graphics 520,No,1.0,1920x1080 pixels,802.11 ac,1.3,326.30 x 226.00 x 12.90,4.0,3.0,Envy,Yes,0.0,"HP Envy D014TU Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Silver)",Unknown,3,Touchpad,3 x USB 3.0,4MB,Yes,2 Speakers,3 in 1 card Reader,Yes,Standard,Unknown,79990,8.0,13.0,2.5,3.0
HP,Pavilion 11-n108tu-x360,hp,17,0,17,0,67,0.0,Smoky Silver,Windows 8.1,500GB,11-n108tu-x360,Intel Core m5 5th Gen M5Y10c,Intel HD Graphics 5300,No,0.0,1366x768 pixels,802.11 b/g/n,1.4,308.00 x 215.00 x 21.90,4.0,3.0,Pavilion,Yes,1.0,"HP Pavilion 11-N108TU Laptop (Windows 8.1, 8GB RAM, Intel Core m5, Silver)",Unknown,2,Touchpad,"2 x USB 2.0, 1 x USB 3.0",4MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,38000,8.0,11.6,0.8,6.0
HP,Pavilion 11-u006tu,hp,14,14,14,14,43,0.0,Turbo Silver,Windows 10 Home,500GB,11-u006tu,Intel Pentium Quad Core 4th Gen N3710,Nvidia GeForce 940MX,Yes,0.0,1366x768 pixels,802.11 ac,1.33,306.00 x 208.00 x 19.30,4.0,4.0,Pavilion,Yes,1.0,"HP Pavilion X360 11-U006TU Laptop (Windows 10, 4GB RAM, 500GB HDD, Intel Pentium, Silver, 11.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 3 x USB 3.0",2MB,Yes,2 Speakers,Multi format card reader,Unknown,Standard,10/100/1000 Base T,34190,4.0,11.6,1.6,7.0
HP,15-ay019tu,hp,14,5,25,9,47,0.0,Turbo Silver,DOS,1TB,15-ay019tu,Intel Core i3 5th Gen 5005U,Intel Integrated HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AY019TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,28378,4.0,15.6,2.0,384.0
HP,15-be011tu,hp,0,0,0,0,0,0.0,Black,DOS,1TB,15-be011tu,Intel Core i3 6th Gen 6006U,Intel HD Graphics 520,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-BE011TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,28990,4.0,15.6,2.0,
Asus,SX858D,asus,60,0,0,0,40,0.0,Black,DOS,500GB,SX858D,Intel Celeron Quad Core 4th Gen N2940,Intel Integrated HD Graphics,No,0.0,1366x768 pixels,802.11 ac,2.6,380.00 x 251.00 x 30.90,4.0,2.0,Unknown,Unknown,0.0,"Asus X553MA-SX858D Laptop (DOS, 2GB RAM, 500GB HDD, Intel Celeron, Black, 15.6 inch)",Unknown,Unknown,Touchpad,"1 x USB 2.0, 1 x USB 3.0",2MB,Yes,Yes,2 in 1 Card Reader,Yes,Standard,10/100 Base T,19399,2.0,15.6,1.83,5.0
HP,15-af114au,hp,14,5,26,11,44,0.0,Turbo Silver Color With Diamond & Cross Brush Pattern,Windows 10 Home,1TB,15-af114au,AMD APU Quad Core A8 6th Gen A8 7410,AMD Radeon R5,Unknown,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AF114AU Laptop (Windows 10, 4GB RAM, 1000GB HDD, AMD Silver, 15.6 inch)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",2MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,27728,4.0,15.6,2.2,969.0
Dell,Inspiron 7000 7568,dell,25,0,25,25,25,0.0,Black,Windows 10,1TB,7568,Intel Core i7 6th Gen 6500U,Intel HD Graphics,No,0.0,1080x1920 pixels,802.11 b/g/n,2.25,381.90 x 252.50 x 20.30,4.0,1.0,Inspiron 7000,Yes,1.0,"Dell Inspiron 7568 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,3,Unknown,1 x USB 3.0,4MB,Unknown,2 Speakers,Multi format card reader,Unknown,Standard,10/100 Base T,73588,8.0,15.6,2.5,4.0
Asus,A555LF-XX232D-A555L,asus,17,33,0,17,33,0.0,Red,DOS,1TB,A555LF-XX232D-A555L,Intel Core i3 4th Gen 4005U,Nvidia GeForce 930M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.3,382.00 x 256.00 x 25.80,4.0,3.0,A Series,Unknown,1.0,"Asus XX232D-A555L Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Glossy Gradient Red, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,Unknown,SD Card Reader,Yes,Standard,10/100/1000 Base T,29500,4.0,15.6,1.7,6.0
Dell,Inspiron 5000 5578,dell,0,0,100,0,0,0.0,Eragray,Windows 10 Home,1TB,5578,Intel Core i7 7th Gen 7500U,Intel HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,1.62,381.00 x 253.00 x 20.20,4.0,3.0,Inspiron 5000,Yes,1.0,"Dell Inspiron 5000 5578 Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Unknown,2 Speakers,SD Card Reader,Unknown,Standard,Integrated 10/100,56399,8.0,15.6,2.7,2.0
HP,Pavilion 11-u107tu-x360,hp,33,0,0,33,33,0.0,Natural Silver,Windows 10 Home,1TB,11-u107tu-x360,Intel Core i3 7th Gen 7100U,Intel Integrated HD Graphics 620,No,0.0,1366x768 pixels,802.11 ac,1.41,306.00 x 208.00 x 19.30,4.2,1.0,Pavilion,Yes,1.0,"HP Pavilion X360 11-U107TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 11.6 inch)",Unknown,3,Touchpad,1 x USB 2.0,3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,46487,4.0,11.6,2.4,3.0
Asus,A555LF-XX262T,asus,20,0,14,6,60,0.0,Glossy Dark Brown,Windows 10 Home,1TB,A555LF-XX262T,Intel Core i3 5th Gen 5010U,Nvidia GeForce 930M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.3,382.00 x 256.00 x 25.80,4.0,3.0,A Series,Yes,0.0,"Asus A555LF-XX262T Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i3, Silver, 15.6 inch",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,Yes,SD Card Reader,Yes,Standard,10/100/1000 Base T,29990,8.0,15.6,2.1,35.0
HP,15-ac053tu,hp,100,0,0,0,0,0.0,Jack Black Colour With Textured Diamond Pattern,Windows 8.1,500GB,15-ac053tu,Intel Pentium Dual Core 5th Gen 3825U,Intel HD Graphics,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AC053TU Laptop (Windows 8.1, 2GB RAM, 500GB HDD, Intel Pentium, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,19990,2.0,15.59,1.9,
HP,Pavilion 14-am090tu,hp,20,0,80,0,0,0.0,Silver,Windows 10,1TB,14-am090tu,Intel Core i3 5th Gen 5005U,Intel HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n,1.94,34.54 x 241.50 x 23.90,4.0,3.0,Pavilion,Yes,0.0,"HP 14-AM090TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,31990,4.0,14.0,2.0,5.0
HP,14-am091tu,hp,50,0,0,0,50,0.0,Grey,Windows 10 Home,1TB,14-am091tu,Intel Core i3 6th Gen 6006U,Nvidia GeForce GTX 1050,Yes,0.0,1366x768 pixels,802.11 ac,1.94,345.40 x 241.50 x 23.90,4.2,3.0,Unknown,Yes,0.0,"HP 14-AM091TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100/1000 Base T,32990,4.0,14.0,2.0,2.0
Asus,R558UF-XO044D,asus,9,3,34,3,51,0.0,Glossy Dark Brown,DOS,1TB,R558UF-XO044D,Intel Core i5 6th Gen 6200U,Nvidia GeForce 930M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.3,382.00 x 256.00 x 25.50,4.0,3.0,R Series,Yes,0.0,"Asus R558UF-XO044D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Unknown,Yes,SD Card Reader,Yes,Standard,10/100/1000 Base T,38100,4.0,15.6,2.3,35.0
HP,14-am020tu,hp,27,9,27,9,27,0.0,Turbo Silver,Windows 10 Home,1TB,14-am020tu,Intel Core i3 5th Gen 5005U,Intel HD Graphics 5500,No,0.0,1366x768 pixels,802.11 b/g/n,1.94,345.40 x 241.50 x 23.90,4.0,3.0,Unknown,Yes,0.0,"HP 14-AM020TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Silver, 14 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,29990,4.0,14.0,2.0,11.0
HP,15-ay026tu,hp,17,0,25,25,33,0.0,Cardinal Red,Windows 10 Home,1TB,15-ay026tu,Intel Core i3 5th Gen 5005U,Intel HD Graphics 5500,No,0.0,1920x1080 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AY026TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Red, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,26297,4.0,15.6,2.0,12.0
Asus,ROG G752VY-GC489T,asus,0,14,0,14,71,0.0,Grey,Windows 10 Home,1TB,G752VY-GC489T,Intel Core i7 6th Gen 6700HQ,Nvidia GeForce GTX 980M,Yes,0.0,1920x1080 pixels,802.11 ac,4.3,428.00 x 333.00 x 23.00,4.1,5.0,ROG,Yes,0.0,"Asus Rog G752VY-GC489T Laptop (Windows 10, 16GB RAM, 1000GB HDD, Intel Core i7, Grey, 17.3 inch)",Unknown,8,Touchpad,"3 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C), 1 x USB 3.1 Gen 2 (Type C)",6MB,Unknown,2 Speakers,2 in 1 Card Reader,Unknown,Standard,10/100/1000 Base T,169990,16.0,17.3,2.5,7.0
Asus,A555LF-XX362T,asus,0,0,17,0,83,0.0,Black,Windows 10 Home,1TB,A555LF-XX362T,Intel Core i3 5th Gen 5010U,Nvidia GeForce 930M,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.3,382.00 x 256.00 x 25.80,4.0,3.0,A Series,Yes,0.0,"Asus A555LF-XX362T Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,Yes,SD Card Reader,Yes,Standard,10/100/1000 Base T,39500,4.0,15.6,2.1,12.0
MSI,GL62 7RD,msi,60,0,40,0,0,0.0,Black,Windows 10 Home,1TB,GL62 7RD,Intel Core i7 7th Gen 7700HQ,Intel Integrated HD Graphics 5500,No,0.0,1920x1080 pixels,802.11 ac,2.4,383.00 x 260.00 x 29.00,4.0,4.0,GL Series,Yes,0.0,"MSI GL62-7RD Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Unknown,6,Touchpad,"1 x USB 2.0, 2 x USB 3.0 (Type A), 1 x USB 3.0 (Type C)",6MB,Yes,4 Speakers,SD Card Reader,Yes,Standard,Unknown,79990,8.0,15.6,2.8,5.0
Dell,Inspiron 5558,dell,27,8,24,6,35,0.0,Black Glossy,Windows 10 Home,1TB,5558,Intel Core i3 5th Gen 5005U,Intel Integrated HD Graphics 520,No,0.0,1366x768 pixels,802.11 ac,2.4,380.00 x 260.40 x 23.80,4.1,3.0,Inspiron,Yes,0.0,"Dell Inspiron 5558 Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Unknown,2 Speakers,3 in 1 card Reader,Unknown,Standard,10/100/1000 Base T,33900,4.0,15.6,1.7,109.0
Acer,Aspire E E15-E5-573G,acer,15,3,15,18,50,0.0,Black,Linux,No,E15-E5-573G,Intel Core i5 5th Gen 5500U,Nvidia GeForce 920M,Unknown,0.0,1920x1080 pixels,802.11 b/g/n,2.4,381.60 x 256.00 x 29.20,4.0,3.0,Aspire E,Yes,0.0,"Acer Aspire E E15-E5-573G Laptop (Linux, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Yes,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",4MB,Yes,Stereo Speakers,SD Card Reader,Yes,Standard,Gigabit Ethernet,57299,8.0,15.6,2.4,34.0
MSI,WS60 2OJ,msi,0,0,0,0,0,0.0,Black,Windows 10 Professional,1TB,WS60 2OJ,Intel Core i7 4th Gen 4930MX / 4700MQ,Nvidia Quadro K2100M,Yes,0.0,1920x1080 pixels,802.11 ac,1.9,395.00 x 267.00 x 55.00,4.0,3.0,WS Series,Yes,0.0,"MSI WS60-2OJ Laptop (Windows 7, 8GB RAM, 1000GB HDD, Intel Core i7, Black, 15.6 inch)",Unknown,9,Unknown,"1 x USB 2.0, 2 x USB 3.0",Unknown,Unknown,2 Speakers,SD Card Reader,Unknown,Standard,Qualcomm Killer DoubleShot,184899,8.0,15.6,2.6,
Asus,X541UJ-GO459,asus,14,0,36,10,40,0.0,Black,DOS,1TB,X541UJ-GO459,Intel Core i3 6th Gen 6006U,Unknown,Yes,0.0,1366x768 pixels,802.11 b/g/n,2.0,381.00 x 252.00 x 27.60,4.0,3.0,Unknown,Yes,0.0,"Asus X541UJ-GO459 Laptop (Linux, 4GB RAM, 1000GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,3,Touchpad,"1 x USB 2.0, 1 x USB 3.0, 1 x USB 3.1 Gen 1 (Type C)",3MB,Yes,Yes,SDXC Card Reader,Yes,Standard,10/100 T,32639,4.0,15.6,2.0,58.0
Lenovo,IdeaPad 500,lenovo,21,6,19,5,48,0.0,Black,Windows 10 Home,500GB,500,Intel Core i5 6th Gen 6200U,Intel HD Graphics 520,No,0.0,1920x1080 pixels,802.11 ac,2.3,384.00 x 265.00 x 24.60,4.0,3.0,IdeaPad,Yes,0.0,"Lenovo Ideapad 500 Laptop (DOS, 8GB RAM, 1000GB HDD, Intel Core i5, Black, 15.6 inch)",Unknown,4,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,2 Speakers,4 in 1 Card Reader,Yes,Yes,Unknown,46990,6.0,15.6,2.3,94.0
Dell,Inspiron 5000 5378,dell,50,0,0,0,50,0.0,Grey,Windows 10 Home,1TB,5378,Intel Core i3 7th Gen 7100U,Intel HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,1.62,324.80 x 224.40 x 19.50,4.2,3.0,Inspiron 5000,Yes,1.0,"Dell Inspiron 5000 5378 Laptop (Windows 10, 8GB RAM, 256GB HDD, Intel Core i7, Grey & Silver, 13.3 inch)",Yes,3,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Yes,2 Speakers,3 in 1 card Reader,Unknown,Standard,Gigabit Ethernet,66999,4.0,13.3,2.4,4.0
Asus,X550LC-XX015H,asus,25,0,0,0,75,0.0,Dark Grey,Windows 8,750GB,X550LC-XX015H,Intel Core i7 4th Gen 4500U,Intel Integrated HD Graphics 4400,No,0.0,1366x768 pixels,802.11 b/g/n,2.3,380.00 x 251.00 x 24.80,4.0,1.0,X Series,Yes,0.0,"Asus X X550LC-XX015H Laptop (Windows 8, 4GB RAM, 750GB HDD, Intel Core i7, Grey, 15.6 inch)",Unknown,4,Unknown,1 x USB 2.0,4MB,Unknown,Yes,3 in 1 card Reader,Yes,Standard,10/100 T,41900,4.0,15.6,1.8,8.0
HP,15-be017tu,hp,12,8,15,8,58,0.0,Blue,DOS,1TB,15-be017tu,Intel Core i3 6th Gen 6006U,Intel Integrated HD Graphics 520,No,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-BE017TU Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Nobel Blue, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,28300,4.0,15.6,2.0,26.0
HP,Pavilion 15-AU003TX,hp,14,3,21,15,47,0.0,Silver,Windows 10,1TB,15-AU003TX,Intel Core i5 6th Gen 6200U,Nvidia GeForce 940MX,Yes,0.0,1366x768 pixels,802.11 ac,2.0,383.00 x 243.00 x 22.50,4.2,3.0,Pavilion,Yes,0.0,"HP Pavilion 15-AU003TX Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Unknown,2,Touchpad,"1 x USB 2.0, 2 x USB 3.0",3MB,Unknown,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,48990,8.0,15.6,2.16,124.0
Asus,A540LA-XX039D,asus,50,0,25,0,25,0.0,Silver Gradient With Hairline Texture,Windows 10 Home,1TB,A540LA-XX039D,Intel Core i3 4th Gen 4005U,Intel Integrated HD Graphics 4400,No,0.0,1366x768 pixels,802.11 b/g/n,1.9,381.40 x 251.50 x 27.20,4.0,2.0,A Series,Yes,0.0,"Asus A540LA-XX039D Laptop (DOS, 4GB RAM, 1000GB HDD, Intel Core i3, Black)",Unknown,3,Unknown,"1 x USB 2.0, 1 x USB 3.0",3MB,Unknown,Unknown,3 in 1 card Reader,Yes,Standard,10/100 T,25999,4.0,15.6,1.7,4.0
HP,Pavilion x360 11-n109tu,hp,0,0,20,0,80,0.0,Brilliant Red,Windows 8.1,500GB,11-n109tu,Intel Core m5 5th Gen M5Y10c,Intel Integrated HD Graphics 5300,No,0.0,1366x768 pixels,802.11 b/g/n,1.4,308.00 x 215.00 x 21.90,4.0,3.0,Pavilion x360,Yes,1.0,"HP Pavilion X360 11-N109TU Laptop (Windows 8.1, 4GB RAM, 500GB HDD, Intel Core m5, Red)",Unknown,2,Touchpad,"2 x USB 2.0, 1 x USB 3.0",4MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,37990,4.0,11.6,0.8,5.0
HP,Pavilion x360 13-u133tu,hp,32,11,11,11,37,0.0,Silver,Windows 10 Home,1TB,13-u133tu,Intel Core i5 7th Gen 7200U,Intel Integrated HD Graphics 620,No,0.0,1920x1080 pixels,802.11 ac,1.66,326.40 x 222.00 x 19.80,4.2,1.0,Pavilion x360,Yes,1.0,"HP Pavilion X360 13-U133TU Laptop (Windows 10, 8GB RAM, 1000GB HDD, Intel Core i5, Silver, 13.3 inch)",Unknown,3,Touchpad,1 x USB 2.0,3MB,Yes,2 Speakers,3 in 1 card Reader,Yes,Standard,10/100/1000 Base T,58890,8.0,13.3,2.5,19.0
HP,15-ay503tu,hp,17,8,20,12,42,0.0,Silver,Windows 10 Home,1TB,15-ay503tu,Intel Core i5 6th Gen 6200U,Intel Integrated HD Graphics 4400,No,0.0,1366x768 pixels,Unknown,2.19,384.30 x 254.60 x 24.30,,3.0,Unknown,Yes,0.0,"HP 15-AY503TU Laptop (Windows 10, 4GB RAM, 1000GB HDD, Intel Core i5, Silver, 15.6 inch)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",3MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,Unknown,38490,4.0,15.6,2.3,83.0
Asus,X551CA-SX014H,asus,31,0,13,13,44,0.0,Black,Windows 8,500GB,X551CA-SX014H,Intel Core i3 3rd Gen 3217U,Intel Integrated HD Graphics 520,No,0.0,1366x768 pixels,802.11 b/g/n,2.15,380.00 x 251.00 x 30.90,4.0,2.0,Unknown,Yes,0.0,"Asus X551CA-SX014H Laptop (Windows 8, 4GB RAM, 500GB HDD, Intel Core i3, Black, 15.6 inch)",Unknown,4,Touchpad,"1 x USB 2.0, 1 x USB 3.0",3MB,Yes,Yes,2 in 1 Card Reader,Yes,Standard,10/100 Base T,32999,4.0,15.6,1.8,32.0
HP,15-af001au,hp,0,0,0,33,67,0.0,Turbo Silver Color With Diamond & Cross Brush Pattern,DOS,500GB,15-af001au,AMD APU Quad Core A6 6th Gen A6 6310,AMD Radeon R4,Unknown,0.0,1366x768 pixels,802.11 b/g/n,2.19,384.30 x 254.60 x 24.30,4.0,3.0,Unknown,Yes,0.0,"HP 15-AF001AU Laptop (DOS, 4GB RAM, 500GB HDD, AMD Silver)",Unknown,4,Touchpad,"2 x USB 2.0, 1 x USB 3.0",2MB,Yes,2 Speakers,Multi format card reader,Yes,Standard,10/100 Base T,22499,4.0,15.6,1.8,6.0
